image_id,question,answer,choices,steps,category ,probabilities,image_path,gpt-4.1-steps,gpt-4.1-answers
diag_1870.png,السؤال: كم عدد الأشياء التي تتغذى على النباتات؟ اختر الإجابة الصحيحة من الخيارات أدناه.,٤,"['١ .1', '٢ .2', '٥ .3', '٤ .4']","الخطوة 1: تحديد العناصر التي تتغذى على النباتات في الصورة.
الإجراء 1: ملاحظة الأسهم التي تشير من النباتات إلى الكائنات الأخرى.

الخطوة 2: تتبع الأسهم الخارجة من النباتات.
الإجراء 2: تحديد الكائنات التي تتصل مباشرة بالنباتات عبر الأسهم.

الخطوة 3: عد الكائنات التي تتغذى على النباتات.
الإجراء 3: تحديد عدد الكائنات التي تتصل بالنباتات مباشرة.

الخطوة 4: التحقق من العدد الإجمالي.
الإجراء 4: التأكد من أن العدد هو 4 كائنات تتغذى على النباتات.",Diagrams-CDT,"١ .1: 0%
٢ .2: 0%
٥ .3: 0%
٤ .4: 100%",diag_1870.png,"الخطوة 1: التعرف على النباتات في السلسلة الغذائية ضمن الصورة، وهي موجودة في منتصف الرسم (حيث تظهر صور للنباتات وماء أخضر وأوراق).
الإجراء 1: تحديد كل الكائنات التي تخرج الأسهم من النباتات باتجاهها.

الخطوة 2: تتبع الأسهم الخارجة من النباتات لمعرفة الكائنات التي تتغذى على النباتات مباشرة.
- السهم يتجه إلى حشرة مائية (الصورة أسفل النباتات مباشرة).
- سهم آخر يتجه إلى القواقع أو الكائن البيضاوي بجانب النباتات.
- سهم ثالث يتجه إلى الديدان أو الكائنات الطويلة بجانب النباتات.
- سهم رابع يتجه إلى نوع من الأسماك الصغيرة على يمين النباتات.

الإجراء 2: عد الكائنات التي تستقبل أسهماً مباشرة من النباتات، وهي: حشرة مائية، القواقع، الديدان، والأسماك الصغيرة.

الخطوة 3: التأكد من عدم وجود كائنات أخرى تتغذى مباشرة من النباتات عبر بحث جميع الأسهم المرتبطة بالنباتات فقط، وليس ما يتغذى بشكل غير مباشر.
الإجراء 3: حصر العدد النهائي عبر العد النهائي للكائنات، وتوثيقها بالمقارنة البصرية.

الخطوة 4: مراجعة الخيارات والتأكد من اختيار الرقم الصحيح بناءً على العد الصحيح للكائنات المتغذية مباشرة على النباتات.
الإجراء 4: مطابقة العدد مع أحد الخيارات المتوفرة (1، 2، 5، أو 4).",٤
diag_191.png,السؤال: ما نوع الصدع الموضح في الرسم التخطيطي المسمى أ؟ اختر الإجابة الصحيحة من الخيارات أدناه.,انزلاقي,"['عكسي .1', 'انزلاقي .2', 'عادي .3', 'دافعي .4']","الخطوة 1: ملاحظة اتجاه حركة الكتل الأرضية في الرسم التخطيطي المسمى أ. إذا كانت الحركة أفقية، فهذا يشير إلى صدع انزلاقي.
الإجراء 1: التحقق من أن الكتل الأرضية تتحرك بشكل أفقي بالنسبة لبعضها البعض، مما يدل على صدع انزلاقي.

الخطوة 2: مقارنة الحركة الأفقية مع الأنواع الأخرى من الصدوع. الصدع العادي يتميز بحركة رأسية حيث تنزلق الكتلة العلوية إلى الأسفل، والصدع العكسي يتميز بحركة رأسية حيث تنزلق الكتلة العلوية إلى الأعلى، والصدع الدافعي هو نوع من الصدع العكسي بزاوية أقل.
الإجراء 2: استبعاد الخيارات الأخرى (عكسي، عادي، دافعي) لأنها تتضمن حركة رأسية وليست أفقية.

الخطوة 3: التأكد من عدم وجود أي حركة رأسية في الرسم التخطيطي المسمى أ.
الإجراء 3: تأكيد أن الحركة أفقية فقط، مما يتوافق مع الصدع الانزلاقي.",Diagrams-CDT,"عكسي .1: 5%, انزلاقي .2: 85%, عادي .3: 5%, دافعي .4: 5%",diag_191.png,"الخطوة 1: ملاحظة الشكل المسمى (أ) في الرسم التخطيطي وتحديد اتجاه حركة الكتل الأرضية بالنسبة لبعضها.
الإجراء 1: نلاحظ أن هناك جزءًا من طبقات الأرض قد انخفض بالنسبة للجزء الآخر (الجهة اليمنى منخفضة عن اليسرى).
الخطوة 2: المقارنة بين النمط الظاهر في (أ) وأنواع الصدوع الأربعة في الخيارات:
- الصدع العكسي عادة ينتج عن قوى ضغط، وتتحرك الكتلة العلوية للأعلى.
- الصدع الانزلاقي (جانبي) تكون الحركة أفقية وليست رأسية.
- الصدع العادي ينتج عن قوى شد، وتنزلق الكتلة العلوية للأسفل بالنسبة للكتلة الأخرى.
- الصدع الدافعي هو نفسه العكسي تقريبًا، وغالبًا يستخدم اصطلاح ""عكسي"" أكثر.
الإجراء 2: نستبعد الصدع العكسي والدافعي لأن الحركة ليست للأعلى، ونستبعد الانزلاقي لأن الحركة رأسية وليست أفقية في الشكل.
الخطوة 3: مطابقة الشكل مع الصدع العادي حيث ينخفض الجدار العلوي للأسفل نتيجة قوى شد.
الإجراء 3: نؤكد بأن الشكل (أ) يمثل الصدع العادي بناءً على مقارنة التوضيح مع التعريفات العلمية للصدوع.",عادي .3
diag_1911.png,السؤال: في مخطط شبكة الغذاء الموضح، ما الذي سيتأثر بشكل مباشر بفقدان الأشجار؟ اختر الإجابة الصحيحة من الخيارات أدناه.,الخيول,"['الخيول .1', 'القطط .2', 'الدببة .3', 'لا شيء .4']","الخطوة 1: تحديد موقع الأشجار في مخطط شبكة الغذاء.
الإجراء 1: ملاحظة أن الأشجار تقع في قاعدة الشبكة وتعتبر منتجًا أوليًا.

الخطوة 2: تحديد الكائنات التي تعتمد مباشرة على الأشجار.
الإجراء 2: ملاحظة أن الخيول تتغذى مباشرة على الأشجار وفقًا للأسهم في المخطط.

الخطوة 3: تحليل تأثير فقدان الأشجار على الكائنات الأخرى.
الإجراء 3: بما أن الخيول تعتمد مباشرة على الأشجار، فإن فقدان الأشجار سيؤثر بشكل مباشر على الخيول.

الخطوة 4: التحقق من عدم وجود تأثير مباشر على القطط والدببة.
الإجراء 4: ملاحظة أن الأسهم لا تشير إلى علاقة مباشرة بين الأشجار والقطط أو الدببة.

الخطوة 5: استبعاد الخيار ""لا شيء"" لأنه تم تحديد تأثير مباشر على الخيول.
الإجراء 5: تأكيد أن الخيول هي الكائن الذي سيتأثر مباشرة بفقدان الأشجار.",Diagrams-CDT,الخيول: 80%\nالقطط: 5%\nالدببة: 5%\nلا شيء: 10%,diag_1911.png,"الخطوة 1: تحديد موقع الأشجار في المخطط (تمثل بالنبات الذي على اليمين في الأسفل يؤشر إليه عدة أسهم). 
الإجراء 1: ملاحظة الكائنات التي ترتبط مباشرةً بالأشجار (أول مستهلك بعد الأشجار).

الخطوة 2: تتبع الأسهم الخارجة من الأشجار لمعرفة من يعتمد عليها مباشرةً في التغذية.
الإجراء 2: ملاحظة أن هناك سهمًا متجهًا من الأشجار نحو الغزال والحصان.

الخطوة 3: مقارنة الخيارات المعطاة بالكائنات التي تتغذى بشكل مباشر على الأشجار.
الإجراء 3: 
- الخيول: يوجد سهم مباشر من الأشجار إلى الحصان.  
- القطط: لا يوجد سهم مباشر، بل هي مفترس لاحق.  
- الدببة: لا يوجد ارتباط مباشر مع الأشجار حسب المخطط.  
- لا شيء: يوجد كائنات مرتبطة مباشرة بالأشجار، إذًا هذا الخيار خاطئ.

الخطوة 4: ترجيح الكائن الذي يعتمد بشكل مباشر على الأشجار.
الإجراء 4: بما أن الحصان يعتمد مباشرة على الأشجار في التغذية، فقد يتأثر مباشرة بفقدانها.",الخيول
diag_1919.png,السؤال: ما الذي يستهلكه الثعلب غالبًا من الرسم البياني؟ اختر الإجابة الصحيحة من الخيارات أدناه.,الأرانب,"['الأرانب .1', 'الديدان .2', 'الحلزونات .3', 'النبات .4']","الخطوة 1: ملاحظة الرسم البياني وتحديد موقع الثعلب في السلسلة الغذائية.
الإجراء 1: تحديد الأسهم التي تشير إلى الثعلب لمعرفة ما يستهلكه.

الخطوة 2: تتبع الأسهم المتجهة نحو الثعلب.
الإجراء 2: ملاحظة أن السهم يأتي من الأرنب إلى الثعلب.

الخطوة 3: مقارنة الخيارات المتاحة مع ما تم ملاحظته في الرسم البياني.
الإجراء 3: تحديد أن الأرنب هو الكائن الذي يستهلكه الثعلب بناءً على السهم المباشر.

الخطوة 4: التحقق من عدم وجود أسهم أخرى تشير إلى الثعلب من الكائنات الأخرى المذكورة في الخيارات.
الإجراء 4: تأكيد أن الأرانب هي الإجابة الصحيحة بناءً على الرسم البياني.",Diagrams-CDT,"الأرانب: 90%
الديدان: 3%
الحلزونات: 3%
النبات: 4%",diag_1919.png,"الخطوة 1: تحديد موقع الثعلب في الرسم البياني وفحص الأسهم التي تشير إلى ما يستهلكه.
الإجراء 1: ملاحظة الأسهم الخارجة من الأرانب، الديدان، الحلزونات، والنبات، نحو الكائنات الأعلى في السلسلة الغذائية.
الخطوة 2: تتبع السهم المتجه مباشرة إلى الثعلب لمعرفة مصدر غذائه الرئيسي.
الإجراء 2: توجد سهام بين الأرانب والثعلب مما يشير إلى أن الثعلب يفترس الأرانب.
الخطوة 3: البحث إذا كان هناك سهام مباشرة من الديدان أو الحلزونات أو النبات نحو الثعلب.
الإجراء 3: لا توجد أي سهام مباشرة بين هذه الخيارات والثعلب ما عدا الأرانب.
الخطوة 4: مقارنة المعلومات مع الخيارات المطروحة؛ الأرانب، الديدان، الحلزونات، النبات.
الإجراء 4: استبعاد كل خيار لا يرتبط مباشرة بالثعلب وفق الرسم البياني الغذائي.",الأرانب
diag_1920.png,السؤال: في مخطط شبكة الغذاء المعروض، ما هو العنصر المنتج؟ اختر الإجابة الصحيحة من الخيارات أدناه.,العشب,"['الطائر .1', 'العشب .2', 'السحلية .3', 'الأرنب .4']","الخطوة 1: تحديد العناصر في مخطط شبكة الغذاء.
الإجراء 1: ملاحظة أن العشب، الطائر، السحلية، والأرنب هم العناصر المتاحة.

الخطوة 2: فهم دور كل عنصر في الشبكة.
الإجراء 2: ملاحظة أن العشب هو العنصر الوحيد الذي لا يتغذى على أي عنصر آخر، مما يجعله المنتج الأساسي.

الخطوة 3: تحديد العناصر المستهلكة.
الإجراء 3: ملاحظة أن الطائر، السحلية، والأرنب يتغذون على عناصر أخرى، مما يعني أنهم مستهلكون وليسوا منتجين.

الخطوة 4: التحقق من العلاقات الغذائية.
الإجراء 4: ملاحظة أن العشب هو المصدر الغذائي الأساسي لبقية الكائنات في الشبكة، مما يؤكد دوره كمنتج.

الخطوة 5: استبعاد الخيارات غير الصحيحة.
الإجراء 5: استبعاد الطائر، السحلية، والأرنب كمنتجين لأنهم يعتمدون على العشب أو كائنات أخرى في غذائهم.",Diagrams-CDT,الطائر: 5%\nالعشب: 85%\nالسحلية: 5%\nالأرنب: 5%,diag_1920.png,"الخطوة 1: تحديد مفهوم المنتج في السلسلة الغذائية؛ المنتج هو الكائن الحي الذي يصنع غذاءه بنفسه عادةً عبر البناء الضوئي (أي النباتات).
الإجراء 1: مراجعة الخيارات وتحديد أي منها يمثل كائناً يستطيع إنتاج غذائه بنفسه وليس مستهلكًا (أي ليس حيواناً).
الخطوة 2: ملاحظة العناصر في المخطط البصري. هناك نباتات في أسفل المخطط عليها أسهم تشير إلى جميع الكائنات الأخرى، ما يدل على أنها البداية الأساسية لسلسلة الغذاء.
الإجراء 2: مقارنة مكان كل عنصر في السلسلة الغذائية: العشب في الأسفل، الأسهم تتجه منه إلى المستهلكين كالأرنب والحلزون واليرقة، بينما الطائر والسحلية والأرنب كلهم يتغذون على كائنات أخرى أو على النبات وليسوا منتجين.
الخطوة 3: استبعاد الخيارات التي تمثل مستهلكين (آكلات اللحوم أو العواشب) بناء على موقعهم في المخطط وعدم امتلاكهم خاصية إنتاج الغذاء ذاتيًا.
الإجراء 3: استبعاد الطائر، السحلية، والأرنب لأنهم جميعًا مستهلكون، ما يبقي العشب فقط كمنتج.
الخطوة 4: التأكد من عدم وجود أكثر من عنصر نباتي في المخطط لضمان صحة الخيار المختار.
الإجراء 4: التوقف عند خيار العشب لأنه الخيار الوحيد الذي ينطبق عليه تعريف المنتج في السلسلة الغذائية.",العشب
diag_1930.png,السؤال: في مخطط شبكة الغذاء الموضح، ما هو العنصر المنتج؟ اختر الإجابة الصحيحة من الخيارات أدناه.,نباتات,"['ثعبان .1', 'سنجاب الأرض .2', 'نسر .3', 'نباتات .4']","الخطوة 1: تحديد العناصر المختلفة في مخطط شبكة الغذاء.
الإجراء 1: ملاحظة أن العناصر تشمل حيوانات ونباتات.

الخطوة 2: فهم دور كل عنصر في الشبكة.
الإجراء 2: ملاحظة أن النباتات هي الكائنات الوحيدة التي تقوم بعملية البناء الضوئي وتنتج الغذاء.

الخطوة 3: تحديد العنصر المنتج في الشبكة.
الإجراء 3: ملاحظة أن النباتات هي المصدر الأساسي للطاقة في الشبكة، حيث تبدأ السلسلة الغذائية منها.

الخطوة 4: مقارنة الخيارات المتاحة.
الإجراء 4: ملاحظة أن الخيارات الأخرى (ثعبان، سنجاب الأرض، نسر) هي مستهلكات وليست منتجة.

الخطوة 5: اختيار الإجابة الصحيحة بناءً على التحليل.
الإجراء 5: اختيار 'نباتات' كالعنصر المنتج في الشبكة.",Diagrams-CDT,"ثعبان: 0%
سنجاب الأرض: 0%
نسر: 0%
نباتات: 100%",diag_1930.png,"الخطوة 1: تحديد كل الكائنات في مخطط شبكة الغذاء الظاهر في الصورة، مع التركيز على موقع كل كائن بالنسبة لأسهم التغذية. 
الإجراء 1: ملاحظة بداية الأسهم التي تنطلق من أوراق النباتات، حيث أن النباتات في الأسفل ولا يتغذى عليها شيء آخر في المخطط قبلها.
الخطوة 2: معرفة تصنيف الكائنات الحية: المنتجات (التي تصنع غذاءها بنفسها، غالبًا النباتات)، المستهلكات (الحيوانات العاشبة واللاحمة)، والمحللات (غير موضحة هنا).
الإجراء 2: تفحص الخيارات: الثعبان، سنجاب الأرض، النسر، ونباتات;
- الثعبان والنسر وسنجاب الأرض: حيوانات، أي مستهلكات تعتمد على أطعمة أخرى. 
- النباتات: كائنات تصنع غذاءها بالأشعة الشمسية، أي منتِجات.
الخطوة 3: البحث عن الكائن الذي تغذى عليه باقي الكائنات في البداية (أي بدء الأسهم منه وليس إليه)
الإجراء 3: تأكيد أن السهم يخرج من النباتات فقط (ولا يوجد كائن آخر يبدأ به الأسهم)، فالنباتات هي المصدر الأساسي للطاقة في السلسلة الغذائية.",نباتات
diag_1948.png,السؤال: وفقًا لشبكة الغذاء المعطاة، يتم استهلاك الثعبان بواسطة اختر الإجابة الصحيحة من الخيارات أدناه.,النسور,"['النملة .1', 'النسور .2', 'الفراشة .3', 'لا شيء مما سبق .4']","الخطوة 1: تحليل شبكة الغذاء الموجودة في الصورة لتحديد العلاقات الغذائية بين الكائنات.
الإجراء 1: ملاحظة أن الثعبان يتم توجيه سهم منه إلى النسر، مما يعني أن النسر يتغذى على الثعبان.

الخطوة 2: التحقق من الخيارات المتاحة في السؤال.
الإجراء 2: مراجعة الخيارات المتاحة: 'النملة .1', 'النسور .2', 'الفراشة .3', 'لا شيء مما سبق .4'.

الخطوة 3: مطابقة المعلومات المستخلصة من الصورة مع الخيارات.
الإجراء 3: ملاحظة أن الخيار 'النسور .2' يتطابق مع المعلومات المستخلصة من شبكة الغذاء حيث أن النسر يتغذى على الثعبان.

الخطوة 4: استبعاد الخيارات غير الصحيحة.
الإجراء 4: استبعاد 'النملة .1' و'الفراشة .3' و'لا شيء مما سبق .4' لأنها لا تتطابق مع المعلومات المستخلصة من شبكة الغذاء.

الخطوة 5: اختيار الإجابة الصحيحة بناءً على التحليل.
الإجراء 5: اختيار 'النسور .2' كالإجابة الصحيحة.",Diagrams-CDT,"النملة .1: 0%
النسور .2: 100%
الفراشة .3: 0%
لا شيء مما سبق .4: 0%",diag_1948.png,"الخطوة 1: ملاحظة اتجاهات الأسهم في شبكة الغذاء، حيث تشير الأسهم إلى تدفق الطاقة (من الكائن المُستهلك إلى الكائن المستهلك له). 
الإجراء 1: تتبع السهم الخارج من الثعبان لمعرفة الكائن الذي يستهلكه.
الخطوة 2: السهم يخرج من الثعبان ويصل إلى النسر.
الإجراء 2: هذا يعني أن النسر يستهلك الثعبان.
الخطوة 3: مراجعة الخيارات للتأكد من وجود النسر ضمنها.
الإجراء 3: النسر هو الخيار رقم 2.
الخطوة 4: التحقق من بقية الخيارات (النملة، الفراشة، لا شيء مما سبق) للتأكد من عدم وجود أسهم بين الثعبان وهذه الكائنات.
الإجراء 4: لا توجد أسهم تربط الثعبان مباشرة بأي من النملة أو الفراشة، فقط النسر.",النسور
diag_196.png,السؤال: ما هي الخطوة ٣ في الشكل؟ اختر الإجابة الصحيحة من الخيارات أدناه.,مجتمع,"['فرد .1', 'نظام بيئي .2', 'مجتمع .3', 'لا شيء مما سبق .4']","الخطوة 1: ملاحظة ترتيب العناصر في الشكل من الأعلى إلى الأسفل.
الإجراء 1: تحديد أن الخطوة 3 هي العنصر الثالث في الترتيب.

الخطوة 2: قراءة التسميات المرتبطة بكل عنصر في الشكل.
الإجراء 2: ملاحظة أن العنصر الثالث مكتوب عليه 'مجتمع'.

الخطوة 3: مقارنة الخيارات المتاحة مع التسميات في الشكل.
الإجراء 3: مطابقة الخيار 'مجتمع .3' مع التسمية الموجودة في العنصر الثالث.

الخطوة 4: التأكد من عدم وجود أي لبس في الترتيب أو التسميات.
الإجراء 4: التحقق من أن العنصر الثالث هو بالفعل 'مجتمع' بناءً على الترتيب والتسمية.",Diagrams-CDT,"فرد .1: 0%
نظام بيئي .2: 0%
مجتمع .3: 100%
لا شيء مما سبق .4: 0%",diag_196.png,"الخطوة 1: ملاحظة الشكل المصور، حيث يتم ترتيب مفاهيم علم البيئة من الأكثر بساطة إلى الأكثر تعقيدًا في تسلسل رأسي واضح في الشكل (من الفرد حتى المحيط الحيوي).
الإجراء 1: قراءة النصوص المصاحبة لكل مستوى من المستويات كالتالي: فرد، تعداد، مجتمع، نظام بيئي، منطقة بيئية، المحيط الحيوي.
الخطوة 2: تحديد المستوى الثالث من الأعلى في الترتيب الظاهر في الشكل، وهو الذي يأتي بعد (فرد) ثم (تعداد).
الإجراء 2: فحص العنصر الثالث الذي يظهر فيه أكثر من نوع كائن حي (سمكة، قنديل، عشب، سلطعون)، ما يشير إلى أن المستوى يتكوّن من عدد من الأنواع المختلفة التي تعيش معًا في نفس المكان.
الخطوة 3: المقارنة بين تعريفات الخيارات: 'فرد' يمثل كائنًا واحدًا فقط، 'تعداد' مجموعة من نفس النوع، 'مجتمع' مجموعة من أنواع مختلفة تعيش معًا، 'نظام بيئي' يشمل المجتمع والعوامل غير الحية.
الإجراء 3: نتأكد أن الخيار الثالث (مجتمع) يتطابق مع المستوى الثالث من الرسم، حيث يوجد تواجد أنواع مختلفة من الكائنات الحية وتفاعلها.",مجتمع
diag_1979.png,السؤال: ما هو العنصر المنتج في الرسم؟ اختر الإجابة الصحيحة من الخيارات أدناه.,نبات,"['حلزون .1', 'نبات .2', 'كريل .3', 'سمكة .4']","الخطوة 1: ملاحظة الرسم البياني الذي يمثل سلسلة غذائية.
الإجراء 1: تحديد العناصر المختلفة في السلسلة الغذائية من البداية إلى النهاية.

الخطوة 2: تحديد العنصر الأول في السلسلة الغذائية.
الإجراء 2: ملاحظة أن العنصر الأول هو نبات، وهو عادةً ما يكون المنتج في السلاسل الغذائية لأنه يقوم بعملية البناء الضوئي.

الخطوة 3: فهم دور كل عنصر في السلسلة الغذائية.
الإجراء 3: ملاحظة أن الحلزون والكريل والسمكة هي مستهلكات تعتمد على المنتج (النبات) في الغذاء.

الخطوة 4: تحديد العنصر الذي يقوم بعملية البناء الضوئي.
الإجراء 4: التأكد من أن النبات هو العنصر الوحيد الذي يمكنه القيام بعملية البناء الضوئي، وبالتالي هو المنتج.

الخطوة 5: مقارنة الخيارات المتاحة.
الإجراء 5: استبعاد الحلزون والكريل والسمكة لأنها مستهلكات وليست منتجات.

الخطوة 6: اختيار الإجابة الصحيحة بناءً على التحليل.
الإجراء 6: اختيار 'نبات' كالإجابة الصحيحة لأنه المنتج في السلسلة الغذائية.",Diagrams-CDT,"حلزون: 5%, نبات: 85%, كريل: 5%, سمكة: 5%",diag_1979.png,"الخطوة 1: ملاحظة عناصر السلسلة الغذائية في الرسم؛ تبدأ السلسلة بنباتات بحرية، يتلوها حلزون وكريل، ثم سمكة صغيرة، وأخيرًا سمكة أكبر.
الإجراء 1: تحديد موضع كل كائن في السلسلة الغذائية؛ الكائن الذي يظهر في بداية السلسلة عادةً هو المنتج لأنه يوفر الغذاء لبقية الكائنات.
الخطوة 2: المقارنة بين الوظائف البيولوجية للكائنات؛ النباتات معروفة بقدرتها على إنتاج الغذاء عن طريق عملية البناء الضوئي، أما الحلزون والكريل والسمكة فهي كائنات مستهلكة (تتغذى على كائنات أخرى).
الإجراء 2: استبعاد الحلزون والكريل والسمكة لأنهم مستهلكون (أي يأخذون الغذاء ولا ينتجونه).
الخطوة 3: التأكد من أن العنصر في بداية السلسلة هو نبات بحري مرسوم بشكل أوراق وأغصان.
الإجراء 3: مطابقة هذا الوصف مع (نبات) في الخيارات المقدمة لتأكيد الإجابة الصحيحة.",نبات
diag_2013.png,السؤال: وفقاً للمخطط، على ماذا يتغذى الوزغ؟ اختر الإجابة الصحيحة من الخيارات أدناه.,الديدان,"['النبات .1', 'الديدان .2', 'الحلزونات .3', 'الأرانب .4']","الخطوة 1: ملاحظة المخطط وتحديد موقع الوزغ (السحلية) في السلسلة الغذائية.
الإجراء 1: تحديد الأسهم التي تشير إلى الوزغ لمعرفة مصدر غذائه.

الخطوة 2: تتبع الأسهم المتجهة نحو الوزغ.
الإجراء 2: ملاحظة أن السهم يأتي من الدودة إلى الوزغ.

الخطوة 3: مقارنة الخيارات المتاحة مع ما يظهر في المخطط.
الإجراء 3: استبعاد الخيارات التي لا تشير إليها الأسهم (النبات، الحلزونات، الأرانب).

الخطوة 4: التأكد من أن الدودة هي المصدر الغذائي الوحيد المشار إليه في المخطط للوزغ.
الإجراء 4: تأكيد أن الدودة هي الإجابة الصحيحة بناءً على المخطط.",Diagrams-CDT,"النبات: 0%, الديدان: 100%, الحلزونات: 0%, الأرانب: 0%",diag_2013.png,"الخطوة 1: تحديد الوزغ في المخطط، حيث تظهر صورة الوزغ (السحلية) على اليسار في المنتصف.
الإجراء 1: تتبع السهم المتجه نحو الوزغ لمعرفة مصدر غذائه، حيث السهم يشير من الدودة نحو الوزغ.
الخطوة 2: المقارنة بين اتجاهات الأسهم الأخرى للتأكد من أن الوزغ لا يتغذى على الحلزونات أو الأرانب أو النباتات، إذ أن جميع الأسهم الأخرى تظهر ارتباطات مع كائنات أخرى.
الإجراء 2: استبعاد الخيارات الثلاثة الأخرى (النبات، الحلزونات، الأرانب) لأن لا يوجد سهم مباشر من أي منها إلى الوزغ، بينما الدودة فقط هي التي لها سهم مباشر إليه، مما يعني أن الديدان هي غذاء الوزغ في هذا المخطط.
الخطوة 3: التأكد من تطابق ذلك مع الخيارات المتاحة.
الإجراء 3: اختيار الديدان كإجابة نهائية بناءً على التحليل البصري لاتجاهات الأسهم في السلسلة الغذائية.",الديدان
diag_2035.png,السؤال: إذا كانت الأعشاب تموت ولم تعد متاحة، أي كائن سيكون الأول في الانخفاض؟ اختر الإجابة الصحيحة من الخيارات أدناه.,الجمبري,"['الجمبري .1', 'التمساح .2', 'السلمون .3', 'لا شيء مما سبق .3']","الخطوة 1: ملاحظة السلسلة الغذائية في الصورة. الأعشاب (أ) هي المنتج الأساسي في السلسلة الغذائية.
الإجراء 1: تحديد الكائنات التي تعتمد مباشرة على الأعشاب كمصدر غذائي.

الخطوة 2: ملاحظة أن الجمبري (ب) يتغذى مباشرة على الأعشاب.
الإجراء 2: استنتاج أن الجمبري سيكون أول من يتأثر بنقص الأعشاب.

الخطوة 3: ملاحظة أن الكائنات الأخرى مثل السلمون (ج) والتمساح (د) تعتمد على كائنات أخرى في السلسلة الغذائية.
الإجراء 3: استبعاد السلمون والتمساح من الكائنات التي لن تتأثر مباشرة بنقص الأعشاب.

الخطوة 4: التحقق من الخيارات المتاحة.
الإجراء 4: اختيار الجمبري كالإجابة الصحيحة لأنه يعتمد مباشرة على الأعشاب.",Diagrams-CDT,"الجمبري: 90%, التمساح: 5%, السلمون: 5%, لا شيء مما سبق: 0%",diag_2035.png,"الخطوة 1: ملاحظة السلسلة الغذائية في الصورة. يوجد عشب في الأسفل (أ) يتغذى عليه الجمبري (ب). بعد ذلك، الجمبري يُؤكَل بواسطة السمك (ج ود)، والسمك يُؤكل بواسطة التمساح (هـ).
الإجراء 1: تحديد العلاقة الأساسية أن الجمبري (ب) هو الكائن الأول الذي يعتمد مباشرة على الأعشاب (أ) في غذائه.
الخطوة 2: إذا ماتت الأعشاب ولم تعد متاحة، فالجمبري (ب) سيفقد مصدره الرئيسي للغذاء أولاً قبل بقية السلسلة الغذائية.
الإجراء 2: استبعاد الأسماك (ج ود) والتمساح (هـ) كأول كائن سيتأثر، لأنهم يعتمدون بشكل غير مباشر على الأعشاب من خلال تغذيتهم على الجمبري أو الكائنات الأخرى.
الخطوة 3: التحقق من الخيارات المطروحة وتحديد الجمبري كالإجابة الأكثر منطقية.
الإجراء 3: اعتماد الجمبري كأول كائن في السلسلة سيتأثر مباشرة بموت الأعشاب وانخفاض أعداده.",الجمبري
diag_2048.png,السؤال: ما هو الشيء الذي تستهلكه الطيور بشكل أساسي؟ اختر الإجابة الصحيحة من الخيارات أدناه.,الحشرات,"['الأعشاب  .1', 'الأفاعي الجرسية .2', 'الحشرات .3', 'القوارض .4']","الخطوة 1: ملاحظة الصورة التي تحتوي على عدة عناصر بيئية، بما في ذلك الطيور والحشرات والقوارض والنباتات.
الإجراء 1: تحديد العناصر التي تتغذى عليها الطيور في الصورة.

الخطوة 2: ملاحظة الأسهم التي تشير إلى العلاقة الغذائية بين الطيور والعناصر الأخرى.
الإجراء 2: تتبع الأسهم التي تشير إلى ما تستهلكه الطيور.

الخطوة 3: ملاحظة أن الأسهم تشير من الحشرات إلى الطيور.
الإجراء 3: استنتاج أن الطيور تستهلك الحشرات بناءً على اتجاه الأسهم.

الخطوة 4: مقارنة الخيارات المتاحة في السؤال مع العناصر التي تتغذى عليها الطيور.
الإجراء 4: اختيار ""الحشرات"" كإجابة صحيحة بناءً على التحليل البصري للعلاقات الغذائية في الصورة.",Diagrams-CDT,"الأعشاب: 5%, الأفاعي الجرسية: 5%, الحشرات: 85%, القوارض: 5%",diag_2048.png,"الخطوة 1: تحليل الصورة لتحديد موضع الطيور وعلاقتها ببقية الكائنات في السلسلة الغذائية.
الإجراء 1: ملاحظة أن هناك أسهماً تخرج من الحشرات والقواقع وتتجه نحو الطيور، ما يشير إلى استهلاك الطيور لهذه الكائنات.
الخطوة 2: مراجعة الخيارات الموجودة (الأعشاب، الأفاعي الجرسية، الحشرات، القوارض).
الإجراء 2: ملاحظة أن لا وجود لسهم مباشر يربط الطيور بالأعشاب أو القوارض أو الأفاعي الجرسية في الرسم، بينما الأسهم التي تخرج من الحشرات والقواقع تتجه مباشرة نحو الطيور.
الخطوة 3: استخدام المنطق الغذائي لمعرفة النظام الغذائي الأكثر احتمالاً للطيور الموضحة، حيث تشتهر أغلب الطيور باستهلاك الحشرات كمصدر بروتين أساسي.
الإجراء 3: مطابقة ذلك مع مخطط الصورة الذي يظهر ارتباطاً مباشراً بين الحشرات والطيور.
الخطوة 4: التحقق من عدم وجود مؤشرات مرئية أو نصية في الصورة تدل على أكل الطيور للأفاعي الجرسية أو القوارض أو الأعشاب بشكل أساسي.
الإجراء 4: استبعاد هذه الخيارات والتركيز على الخيار الأكثر منطقية ووضوحاً في الرسم.",الحشرات
